movieId,title,genres,keywords
tt0087796,Night Shadows,"Horror, Science Fiction, Thriller","sheriff, motel, toxic, zombie"
tt3130734,Phantom Halo,"Thriller, Crime, Drama","counterfeiting, woman director"
tt0098328,The Siege of Firebase Gloria,"Action, War","vietnam war, vietcong, embassy, siege, sergeant, massacre, u.s. marine, tet offensive"
tt0403687,WWE WrestleMania XX,"Action, Drama",wrestling
tt0077372,Corvette Summer,"Adventure, Comedy",corvette stingray
tt6993174,Curse of the Nun,Horror,"nun, curse"
tt0483022,Kamome Diner,"Drama, Comedy","japan, based on novel or book, restaurant, restaurant owner, slice of life, food, entrepreneurship, finland, entrepreneur, woman director, living abroad, holiday abroad, japanese cuisine, social acceptance, women entrepreneur"
tt0289229,Hukkle,"Crime, Drama, Mystery",criminal
tt0102631,Paradise,"Drama, Family","relationship problems, remake, grief, summer, woman director, child care"
tt0070217,Illumination,Drama,"psychology, meaning of life"
tt0116589,Hype!,"Documentary, Music","grunge, rock music"
tt0038373,Book Revue,"Animation, Family, Comedy",bookshop
tt0086262,Scream,"Horror, Mystery","river, rafting, slasher, ghost town"
tt0102439,The Suspended Step of the Stork,Drama,"stork, borders & boundaries"
tt5303442,In Like Flynn,"Comedy, Action, Adventure","sydney, australia, australia, cinema on cinema, male friendship, biography, based on memoir or autobiography, papua new guinea, 1930s"
tt0810743,Mr. Jingles,Horror,"slasher, evil clown, social thriller, deranged slasher"
tt1712573,Strapped,Drama,"hustler, male prostitution, prostitution, labyrinth, apartment building, first love, metaphor, sex versus love, gay theme"
tt0071950,Footprints on the Moon,"Mystery, Thriller, Horror","moon, translator, dreams"
tt0080380,The Apple,"Fantasy, Comedy, Science Fiction, Music","orgy, hallucination, musical, god, personification of satan, brainwashing, eurovision, forbidden fruit, biblical"
tt10110646,Alien: Containment,"Science Fiction, Horror","deep space, xenomorph, escape pod, short film"
tt3341084,The Four 2,"Action, Fantasy","martial arts, hong kong, wuxia, literary adaptation, woman director, book adaptation, wan ray"
tt1313244,Hypothermia,Horror,"monster, family vacation, underwater, ice fishing"
tt5586052,The Invisibles,"Drama, History","refugee, holocaust (shoah), concentration camp prisoner, biography"
tt0101502,The Borrower,"Science Fiction, Comedy, Horror","magic, alien, serial killer"
tt9185816,Woodstock,"Music, Documentary","woodstock, new york"
tt3390550,The Barn,Horror,"monster, candy, halloween, scarecrow, barn, gore, pumpkin, demon, 1980s"
tt0090110,Sweet Dreams,"Drama, Music, Romance","country music, biography, historical figure, singer, fame, 1950s, 1960s"
tt0441761,Free Zone,Drama,"israel, palestinian-israeli conflict, car journey, border crossing, jordan, break-up, road movie"
tt1745958,Rites of Passage,Thriller,"drug abuse, ritual, anthropologist, indian burial ground, burial ground"
tt0090333,Wizards of the Lost Kingdom,"Adventure, Fantasy","magic, kingdom, sword, prince, shurka, magical object, fantasy world, wizard, sword and sorcery"
tt5305246,93 Days,Drama,ebola
tt4000956,Brother Nature,Comedy,"marriage proposal, seattle, washington, politician, wedding, fundraising"
tt0051472,Charlotte and Her Boyfriend,Comedy,"ex-boyfriend, monologue, boyfriend, polka dot, ice cream cone, short film"
tt1202541,The Man Who Loves,Drama,"coming out, pregnancy, pharmacist, insomnia, condom, heart condition, meeting parent, health crisis, breaking up with girlfriend, breaking up with boyfriend, gay theme, gay brother"
tt0454914,Perhaps Love,"Drama, Music, Romance","love triangle, musical, screening room, cocktail party, film within a film"
tt1629391,Tere Bin Laden,Comedy,"impersonator, scam, reporter, impersonation"
tt1042499,Filth and Wisdom,Comedy,woman director
tt9779658,Master Cheng,"Drama, Comedy","chef, chinese immigrant"
tt0046436,The Titfield Thunderbolt,Comedy,"village, based on true story, train, railroad, english countryside"
tt0212132,The Tracker,"Drama, History","australia, fanatic, racism, outback, australian outback, 1920s, aborigine, australian western"
tt0046318,The Simple Things,"Animation, Comedy, Family","fish, fishing, cartoon, seagull, short film"
tt0068569,Family Life,Drama,"schizophrenia, england, asylum, psychology, blind, psychiatry, anti-asylum, authoritarianism, repression"
tt6333072,Joshua: Teenager vs. Superpower,Documentary,"hong kong, democracy, dissident, student protest, democratization movement, hong kong protests"
tt0054159,Passenger,"Drama, War","holocaust (shoah), auschwitz-birkenau concentration camp"
tt0055536,"Totò, Peppino and... the Sweet Life",Comedy,"rome, italy, grandfather"
tt12762002,The Swamp,Documentary,"washington dc, usa, politics"
tt1375669,Simon & the Oaks,Drama,"world war ii, coming of age, best friend, woman director"
tt1694505,Comedy Central Roast of David Hasselhoff,Comedy,roast
tt2346046,Amy Schumer: Mostly Sex Stuff,Comedy,"comedian, stand-up comedy"
tt0089501,Loose Screws,Comedy,"cheerleader, bikini, sequel, sex comedy, voyeur"
tt1637728,Ferocious Planet,"Adventure, Action, Thriller, Science Fiction","senator, alternate dimension, interracial relationship, soldier, quicksand"
tt0449040,H.G. Wells' War of the Worlds,Science Fiction,"dystopia, space invasion, alien, priest, astronomer, soldier, alien invasion"
tt0087433,Yellow Earth,"Drama, Music, History","tradition, peasant, arranged marriage, folk music, folk singer, military, chinese communism, drought, communist party, 1930s"
tt2328503,As One,Drama,"sports, ping pong, korea, south korea, north korea, inter-korean relations"
tt0073406,The Suspicious Death of a Minor,"Crime, Action, Comedy, Thriller, Horror","prostitute, italian, detective, investigation, murder"
tt1891747,Another,"Horror, Thriller, Mystery",based on novel or book
tt0085576,Waiter!,"Drama, Comedy, Romance","friendship, dream, france, paris, france, restaurant, seaside, waiter, food culture, french"
tt2956300,ABCD: American-Born Confused Desi,Comedy,"new love, communist, gangster, rebel, vacation, collage, american, kerala, naxalites"
tt0039941,The Unsuspected,"Drama, Mystery, Thriller","based on novel or book, radio presenter, radio, birthday party, film noir, murder, radio broadcast"
tt0108633,The Young Americans,"Thriller, Drama, Crime","london, england, police, policeman, rave culture, club life, raver"
tt8386958,Wildland,Crime,lgbt
tt4657092,Qualquer Gato Vira-Lata 2,"Romance, Comedy",romance
tt0054853,The Errand Boy,Comedy,mailroom
tt2402985,Ping Pong Summer,Comedy,"vacation, ping pong"
tt2597718,Three Night Stand,"Comedy, Drama","ex-girlfriend, ski lodge"
tt3354352,One Piece Episode of Merry: The Tale of One More Friend,"Action, Animation, Adventure, Comedy, Drama, Family, Fantasy",anime
tt0046567,Zipping Along,"Animation, Family, Comedy","cartoon, hand grenade, hypnotism, short film"
tt0054880,Flaming Creatures,"Comedy, Horror, Fantasy",experimental
tt0056210,Mafioso,"Crime, Drama, Comedy","factory, gangster, sicilian mafia"
tt8110004,PVT Chat,Drama,"new york city, gambling, obsession, painting, dominatrix, webcam, stalking, atm, sex worker, cam girl, web cam, online gambling"
tt0112985,Escape to Witch Mountain,"Adventure, Family, Fantasy, TV Movie","sibling relationship, orphan, super power"
tt0114324,Sahara,"Action, Adventure, TV Movie, War","sergeant, tobruk"
tt8026506,Bruja,"Thriller, Drama, Fantasy","witch, black magic, illegal prostitution"
tt0186506,Lupin the Third: Voyage to Danger,"Animation, TV Movie, Action, Comedy, Crime",submarine
tt0027800,The Invisible Ray,"Science Fiction, Horror, Thriller","telescope, paris, france, love triangle, africa, insanity, meteor, radium, revenge, laboratory, scientist, fake death, dead dog, killing a dog, regaining sight"
tt2964654,Finding Christmas,"Family, Comedy, Romance, TV Movie",christmas
tt0056856,The Basilisks,"Drama, Comedy",woman director
tt0061780,The Honey Pot,"Comedy, Crime, Mystery","greed, murder, inheritance, stage performance"
tt0105916,House of Angels,"Comedy, Drama","small town, countryside, conservatism, inheritance, cottage, free spirit, motorcycle, gay theme"
tt0050882,Raintree County,"Drama, Romance, History","civil war, love triangle, love, 19th century"
tt0486259,American Teen,Documentary,"high school, teen angst, woman director, teenager"
tt0373747,The House of Sand,Drama,"desert, 1910s"
tt8319778,Nisekoi: False Love,"Romance, Comedy","based on manga, japanese high school"
tt0321997,Detention,"Action, Thriller","high school, mercenary, ex soldier"
tt0055892,David and Lisa,"Drama, Romance","schizophrenia, mental illness"
tt0054242,The Passionate Thief,Comedy,new year's eve
tt0001062,Those Awful Hats,Comedy,"hat, etiquette, fashion, silent film, angry"
tt8883164,Dead in the Water,"Thriller, TV Movie","ship, expedition, stranger, pacific  ocean, wreckage, illegal fishing, rescued"
tt1284591,Milk,Drama,"peasant, milk"
tt2846996,Age of Panic,"Comedy, Drama",woman director
tt0113133,Funny Bones,Comedy,"comedian, blackpool"
tt0065579,Cotton Comes to Harlem,"Action, Comedy, Crime",blaxploitation cinema
tt10742934,Bad Christmas,"Comedy, Crime",christmas
tt6878378,Vivegam,"Action, Thriller","plutonium, gangster, interpol, cyber terrorism, artificial earthquake"
tt6085974,"Love Always, Santa","Romance, Comedy, TV Movie","anonymous letter, single mother, ferris wheel, letter to santa claus, christmas, struggling writer, christmas romance"
tt0078026,The Olsen Gang Goes to War,"Family, Comedy, Crime","prison, denmark, copenhagen, denmark, coup d'etat, stolen money, microfilm"
tt0062377,Tobruk,"Drama, History, War","world war ii, northern africa"
tt3141866,The Sound of Music Live!,"TV Movie, Drama, Family, Music","musical, live broadcast, live performance, woman director, nazi occupation, stage musical, filmed theater"
tt0460925,The Sasquatch Gang,"Comedy, Adventure, Drama","bullying, bigfoot, cryptozoology, punch in face, sasquatch"
tt0089378,Making Contact,"Science Fiction, Fantasy, Horror, Adventure","supernatural, puppet, telekinesis, evil doll, psychic power, dummy, robot, demon, ghost, dimension, psychic powers"
tt0250469,Killjoy,Horror,"black magic, revenge, spirit, series of murders, ice cream truck, evil clown, evil spirits"
tt0118912,DNA,"Horror, Thriller, Science Fiction, Action","self sacrifice, dna, mutant, mad scientist, alien, jungle, hospital, scientist, gene manipulation, genetic experiment"
tt0907301,Hasta el viento tiene miedo,"Horror, Thriller",remake
tt0109442,Class of 1999 II: The Substitute,"Action, Science Fiction","high school, killer robot, dystopia, sequel, teacher, murder, b movie, cyberpunk, robot"
tt1714886,Post Mortem,Drama,"1970s, autopsy, morgue, chile"
tt0041978,Toy Tinkers,"Animation, Comedy","cartoon, christmas tree, christmas, short film"
tt16899302,Me contro Te: Il film - Persi nel tempo,"Family, Fantasy","time travel, ancient egypt, egyptian mythology, egyptian tomb, egyptian princess"
tt0281724,Cinemania,Documentary,"new york city, obsession, collector, fan culture, hobby, obsessed fan, manhattan, new york city, woman director, movie fan"
tt4949290,Cartels,"Crime, Action","ambush, assault, drug lord, luxury hotel, dea"
tt3606848,Pretty Boy,Drama,"prostitute, homophobia, bullying, male homosexuality, bigotry, lgbt, lgbt teen, bad parenting, gay theme, short film"
tt0043012,Summer Stock,"Music, Romance","farm, barn, musical, new england"
tt10344956,Christmas in Rome,"TV Movie, Comedy, Romance","rome, italy, christmas"
tt5969180,I Hate Kids,Comedy,"bachelor, son, author, wedding, writer, psychic, radio call in show, engaged, imminent wedding, girlfriends, book tour"
tt1091992,A French Gigolo,"Drama, Romance","eroticism, prostitution, woman director"
tt2348394,Home Sweet Home,"Horror, Thriller","mask, sword, gun, deputy sheriff, deputy, gore, murder, rural area, serial killer, home invasion, cell phone, hand, bloody hand, quiet house, house in middle of nowhere, front porch, law officer"
tt1714205,Purge,"Drama, History","based on novel or book, world war ii, post world war ii, spanning generations"
tt1134801,Final Arrangements,Comedy,"coffin, dark comedy"
tt1535467,Patiala House,Drama,sports
tt2077721,Blackbird,Drama,"troubled teen, juvenile hall, wrongly accused"
tt0120543,Keep Cool,Comedy,"beijing, china, 1990s"
tt6451304,Have a Nice Day,"Animation, Crime","stolen money, adult animation"
tt6203944,Our Patriots,"Drama, War",resistance
tt0123179,Mister Magoo's Christmas Carol,"Animation, Family, TV Movie","gold, musical, miser, doom, christmas spirit, christmas, christmas special, scrooge, holiday special"
tt2369047,Horses of God,Drama,"casablanca, morocco, based on true story, terrorist attack, 9/11"
tt0084869,Violence in a Women's Prison,"Action, Thriller","prison, rape, women's prison, beating, sexploitation, reporter, gang rape, torture, brutality, lesbian sex, illegal drugs, voyeurism"
tt0060574,Young Törless,Drama,"boarding school, mathematics, bullying, torture, austria-hungary, lgbt, corporal punishment, military academy, 20th century, good and evil, young men, imaginary numbers"
tt1318995,Twisted Romance,"Romance, Drama","male homosexuality, gay theme"
tt0066449,There's a Girl in My Soup,"Comedy, Romance","london, england, france, celebrity, love, chef"
tt0219171,Ripley Under Ground,"Drama, Thriller","london, england, based on novel or book, cocaine"
tt0100301,Opportunity Knocks,Comedy,"con artist, mafia, impostor"
tt0056671,Walk on the Wild Side,Drama,"based on novel or book, brothel, new orleans, louisiana, 1930s"
tt0097455,Grandmother's House,"Horror, Thriller",slasher
tt0104377,Guncrazy,"Drama, Romance, Thriller, Crime","prison, rape, gun, murder, woman director"
tt0049201,The Fastest Gun Alive,"Drama, Western","gunslinger, gun, bank, bank robber, storekeeper"
